id,trial_id,session_id,pause_frame,click_bottom_left_x,click_bottom_left_y,ball_x,ball_y,diameters_away,trial_name,reaction_time_ms,global_trial_name,repeat_instance_index
14,36,4,120,10.6,12.284765625,9.565525244689903,10.4336236579348,2.120581194296484,T28,4114.0,T28,0
21,58,5,120,11.3,11.44000015258789,9.565525244689903,10.4336236579348,2.00529207992209,T28,2665.0,T28,0
39,112,6,120,17.775,4.934765625,9.565525244689903,10.4336236579348,9.880936970978276,T28,7192.0,T28,0
35,98,7,120,11.75,12.490000152587891,9.565525244689903,10.4336236579348,3.000102372311458,T28,2840.0,T28,0
110,348,8,120,10.63984375,11.384765625,9.565525244689903,10.4336236579348,1.434862813081578,T28,2144.0,T28,0
134,426,9,120,13.45,15.04000015258789,9.565525244689903,10.4336236579348,6.025599433677442,T28,3866.0,T28,0
149,478,10,120,12.459999084472656,12.94000015258789,9.565525244689903,10.4336236579348,3.8288251386210135,T28,2888.0,T28,0
211,682,11,120,11.55,11.159375,9.565525244689903,10.4336236579348,2.1130203654892945,T28,2509.0,T28,0
155,498,12,120,13.1234375,14.9265625,9.565525244689903,10.4336236579348,5.731076605230814,T28,3567.0,T28,0
157,503,13,120,11.6296875,12.159375,9.565525244689903,10.4336236579348,2.690535915182457,T28,2590.0,T28,0
174,553,14,120,11.3,11.46953125,9.565525244689903,10.4336236579348,2.0202740448034127,T28,3613.0,T28,0
262,833,15,120,11.6953125,11.609375,9.565525244689903,10.4336236579348,2.4327731031169826,T28,2474.0,T28,0
253,809,16,120,11.633332824707031,11.6765625,9.565525244689903,10.4336236579348,2.4126179044951703,T28,2843.0,T28,0
284,915,17,120,10.575,11.834765625,9.565525244689903,10.4336236579348,1.7269157748656165,T28,2947.0,T28,0
290,932,18,120,11.310000610351562,11.890000152587891,9.565525244689903,10.4336236579348,2.2724935193699456,T28,3262.0,T28,0
314,1007,19,120,9.825,11.234765625,9.565525244689903,10.4336236579348,0.8421137690575606,T28,2462.0,T28,0
321,1026,20,120,10.95,11.34000015258789,9.565525244689903,10.4336236579348,1.6547775373598028,T28,2240.0,T28,0
330,1054,21,120,10.7,10.934765625,9.565525244689903,10.4336236579348,1.240232333714083,T28,2864.0,T28,0
448,1439,22,120,8.0453125,8.009375,9.565525244689903,10.4336236579348,2.8614731074424395,T28,3441.0,T28,0
472,1518,23,120,10.55,11.959375,9.565525244689903,10.4336236579348,1.81579395903187,T28,2970.0,T28,0
